"","SPX","NKY","KOSPI","HSI","TWSE","UKX","AS51"
"2022-08-19",0.000107261985970456,0.000112672086552657,6.10805652887705e-05,0.000137417140419067,0.000102361128614086,4.65137619319597e-05,2.49236810563967e-05
"2022-08-22",0.00015332624184241,0.000103533854106209,6.21452860198017e-05,0.000127897996911619,9.94398792102906e-05,4.3634882294564e-05,2.623299453262e-05
"2022-08-23",0.000138709198288005,9.62130463588854e-05,5.94968434134726e-05,0.000119209754770641,9.45566658973597e-05,4.06093103685204e-05,2.86392083908641e-05
"2022-08-24",0.000123918483136802,9.08612299384057e-05,5.79008768920443e-05,0.000122330160835956,8.92132938841255e-05,3.88185981176546e-05,2.86302885826771e-05
"2022-08-25",0.000131635105641202,8.62130793070497e-05,6.47600721869386e-05,0.000198603626863414,8.89323269412739e-05,3.62727574512349e-05,3.15717457807894e-05
"2022-08-26",0.000235252691457703,8.00890173000165e-05,6.11048921133373e-05,0.00018772776682759,8.39128559378038e-05,4.59100521994983e-05,3.1435258409698e-05
"2022-08-29",0.000218397284756477,8.2388336727103e-05,6.28377130071309e-05,0.00018281372291709,8.93894856896732e-05,5.222136472154e-05,3.21812141041296e-05
"2022-08-30",0.000209866712454869,8.68321113570777e-05,6.67823649714798e-05,0.0001707609210448,8.48513311541727e-05,5.37260497561312e-05,3.08001621441349e-05
"2022-08-31",0.000195245757420656,8.23599784708402e-05,7.81888878518223e-05,0.00016194589079182,9.20448235203352e-05,5.54613054268817e-05,3.05814444698705e-05
"2022-09-01",0.000173339659775538,8.64275139996016e-05,0.000101541496632436,0.00016354341716323,0.000104016932090687,8.07379713739381e-05,5.11570213252807e-05
"2022-09-02",0.000168109068295937,8.02226853306488e-05,9.50960601927842e-05,0.000158427138739468,0.000102943688905921,8.87495075246723e-05,4.91945367974003e-05
"2022-09-06",0.000152461296870491,7.46751488457835e-05,8.85580289224597e-05,0.000157919021119695,9.72043634431733e-05,8.93430044050082e-05,4.54887064107283e-05
"2022-09-07",0.000167998779315425,7.33286571808739e-05,9.60580036259797e-05,0.000151483156477659,0.00010999178250639,8.562401733787e-05,5.79161681360795e-05
"2022-09-08",0.00015524901131099,9.01085409375145e-05,9.01150285007122e-05,0.000167726226789458,0.000106060016385635,8.05906701308324e-05,6.13624824215788e-05
"2022-09-09",0.000165324464865011,8.57850044911416e-05,8.40207591174476e-05,0.000202274385251311,9.99176247293092e-05,8.57910566143087e-05,6.07181770409182e-05
"2022-09-12",0.000162831883774238,8.10403888557546e-05,8.14470876297013e-05,0.000189930591704866,9.9027568071559e-05,9.47546428366119e-05,5.7350150674995e-05
"2022-09-13",0.000347583714124619,7.66708134018808e-05,0.000112531468392522,0.000180056309913686,9.3660442216435e-05,9.89510343690972e-05,5.32136854807883e-05
"2022-09-14",0.000306841876979188,7.47004246250716e-05,0.000104852246847266,0.00016823110531666,8.84700590828434e-05,9.05720608780322e-05,5.45289052076444e-05
"2022-09-15",0.000287853462023647,6.98847144363258e-05,0.000100013306158567,0.000156167767221309,8.35009414607284e-05,8.4554485245047e-05,5.05849839386172e-05
"2022-09-16",0.000261880333431497,6.8589684923971e-05,9.42633165326947e-05,0.000145875324563663,7.9963322431874e-05,7.78910845563779e-05,5.76378611143932e-05
"2022-09-19",0.000234474488091569,6.48638702021406e-05,9.48051204914048e-05,0.000141343487589239,7.88882540432163e-05,7.14279945428681e-05,5.35861140765088e-05
"2022-09-20",0.000220678719167699,6.11678663036663e-05,8.86228876505177e-05,0.00013573803149282,7.72595563361354e-05,7.19725280418775e-05,5.72311271266257e-05
"2022-09-21",0.000230863277372425,6.09748851971017e-05,8.31944842954083e-05,0.000133655571245571,7.43462762694685e-05,7.37595939808346e-05,5.88318989582108e-05
"2022-09-22",0.000217432013637498,5.80352262000973e-05,7.81365365751281e-05,0.000136680730429827,7.19697126357767e-05,6.95649398172756e-05,5.43301861897714e-05
"2022-09-23",0.000229493283688007,5.75978708931461e-05,8.83703115300731e-05,0.000132071932778196,7.21925688897547e-05,9.56100360738648e-05,6.84422355074254e-05
"2022-09-26",0.000221362758253911,8.01450224943096e-05,0.000125176124943132,0.000124369464536647,9.00928872000816e-05,8.7577540675542e-05,7.30669710601544e-05
"2022-09-27",0.000197163768553362,7.83879482576046e-05,0.000116865842520206,0.000116360760098955,8.70845299824479e-05,8.08004253519441e-05,6.81675225656557e-05
"2022-09-28",0.000214059458355231,8.70916258376526e-05,0.000150265914604221,0.000186600812967362,0.000123546448481513,7.47630576826359e-05,6.32778082440911e-05
"2022-09-29",0.000232118968827911,8.11188022820416e-05,0.000143589607367311,0.000196705707448629,0.000116173370150337,0.000118966581404902,6.06086783270311e-05
"2022-09-30",0.000236548521535052,7.66471138604852e-05,0.000134276726534741,0.000203666246641129,0.000109307849683152,0.000111933029747633,5.57271879272459e-05
"2022-10-03",0.000269534054991459,9.1503030349654e-05,0.00012563215015727,0.000189574146790284,0.000104963981765053,0.000106016991156563,5.13519314760927e-05
"2022-10-04",0.000348273466398667,0.000116350096089003,0.000135095206687688,0.000187396294343025,0.000108649680341841,0.000123235133578012,0.000110232246302885
"2022-10-05",0.000307501221453611,0.000113704859557831,0.000130688328702175,0.000317639138742494,0.000105628311921903,0.000118137044610674,0.000108930351374781
"2022-10-06",0.000281530023444799,0.000117310325798072,0.000134467090584784,0.000294430549976865,0.000101975213906369,0.000113495994167065,0.000101458660289957
"2022-10-07",0.000346515761682592,0.000107591515835417,0.000125206549642005,0.000278887215250298,0.000102378311499502,0.000103562167764584,9.32765040813719e-05
"2022-10-10",0.000318303453777333,0.000110889817589945,0.000122867866026132,0.000286717944815949,0.00010102304101732,9.636071153528e-05,8.84811042733494e-05
"2022-10-11",0.000289045980622006,0.000155969145498688,0.00013533676689967,0.000301321045130462,0.000205609521424134,9.5693288154888e-05,8.1481429734877e-05
"2022-10-12",0.000256887292568132,0.000142253955537816,0.000130361921752862,0.000282129699065996,0.000192646249290517,9.36992605115004e-05,7.50589417924459e-05
"2022-10-13",0.000293899305697653,0.000130497180371274,0.000140502148599736,0.00028202862653284,0.000204255819582353,8.65105372391386e-05,6.89549259799652e-05
"2022-10-14",0.000310567372626533,0.000154325683191698,0.000143263226553423,0.000260789322436645,0.00020928754390623,8.30621217995631e-05,6.78039622942638e-05
"2022-10-17",0.000335785215696655,0.000141250270280995,0.000146400115657616,0.000259277112017889,0.000197557147228136,0.000105104652763604,6.27392858172027e-05
"2022-10-18",0.000314040546598593,0.000128959918702338,0.000136012736508084,0.000240273751213646,0.000185503817828647,9.85025787882279e-05,5.90158852638439e-05
"2022-10-19",0.000280460021130698,0.000118026966712024,0.00013158212238251,0.000273874443047111,0.000188344693439408,9.1652309561499e-05,5.47152318650315e-05
"2022-10-20",0.00025630157047479,0.000111274144388589,0.00012489777520462,0.000264758234165995,0.000176563368961822,8.61044280208247e-05,5.53588656560807e-05
"2022-10-21",0.000278889712171121,0.00010313422543952,0.000115982918952584,0.000245518230274394,0.000169144132714122,8.24038846623769e-05,5.63905273957638e-05
"2022-10-24",0.000265484644891957,0.00010243705885051,0.000107758928412423,0.000682884308493133,0.000160289551199153,7.55944294337167e-05,5.40718189640811e-05
"2022-10-25",0.000264757490382144,9.5683660342451e-05,0.000101887233661164,0.000638008120236277,0.00016589917335558,6.94784830149572e-05,4.98653137215832e-05
"2022-10-26",0.00023807609729897,8.8456799025908e-05,9.48369516356323e-05,0.000587762643136801,0.000155656333577479,6.39160290067817e-05,4.70990168529684e-05
"2022-10-27",0.00021610597626727,8.19792814553026e-05,0.000117150025001463,0.00054943575808559,0.000164314933260597,6.21145592701925e-05,4.76612101898318e-05
"2022-10-28",0.000250214116677781,8.02782551553124e-05,0.000112448210242613,0.000594032346796535,0.000159135957505974,5.7320708597507e-05,4.69907080090845e-05
"2022-10-31",0.000225472298118769,7.7812188268177e-05,0.000104738113400205,0.000598300347608858,0.000152044117117446,5.33673006122354e-05,4.37539161308971e-05
"2022-11-01",0.000202384659456791,7.77643272126721e-05,0.000130482975008667,0.000767925691251225,0.000148747914678803,7.60555644508164e-05,7.48112234929441e-05
"2022-11-02",0.000247405361455664,7.2571159256101e-05,0.000121341018447464,0.000767254897254627,0.000140412933070741,7.00882553069924e-05,6.98392705991836e-05
"2022-11-03",0.000237146291436957,8.36692266807353e-05,0.000115885774676505,0.00072735613501016,0.000132028893760046,7.9984334758756e-05,7.0655600139806e-05
"2022-11-04",0.000223234724503013,9.98290798126192e-05,0.000114565220684946,0.000868593890753812,0.000126397308855687,0.000125899164929856,6.59973831277971e-05
"2022-11-07",0.000211179004963538,9.22990876961102e-05,0.000106964383811915,0.000831186916845747,0.000122400635430385,0.000117992469620672,6.0610551284664e-05
"2022-11-08",0.000191277514018324,9.74839213538258e-05,0.000106317871236232,0.0007649042078619,0.000117557960640354,0.000108413949386939,5.62960720093338e-05
"2022-11-09",0.000217726463186422,9.43958679943555e-05,0.000104899209977117,0.000718698287649443,0.000136852282614497,9.95267896151265e-05,5.36356171503148e-05
"2022-11-10",0.000480337630226691,8.72934350559177e-05,9.76927525495618e-05,0.000665977772311367,0.000128791261821924,0.00011899105740508,5.05565151731733e-05
"2022-11-11",0.000443007571560042,8.13002679169693e-05,0.000102172272002479,0.00077470845054119,0.000146556708612628,0.000159708229527834,5.00295233210621e-05
"2022-11-14",0.000396463575870053,8.03974531471234e-05,9.55253699288619e-05,0.000752701465876691,0.000142017594281613,0.000147340860711673,4.6793218064722e-05
"2022-11-15",0.000355895242089465,7.53024358060599e-05,8.98997038872459e-05,0.000836748259285615,0.00018314021113938,0.000134200732869502,4.33546271513269e-05
"2022-11-16",0.00032053528994191,7.04273559801648e-05,8.49476142373832e-05,0.000770919663735842,0.000172695876231552,0.000125851912113984,4.22904264327119e-05
"2022-11-17",0.000285020630213557,6.60140418993368e-05,8.88003890275537e-05,0.000713959087848114,0.000162379406097908,0.000114752858840914,4.09463652127119e-05
"2022-11-18",0.000253873392698889,6.20640504602973e-05,8.28466293611344e-05,0.000657075983539974,0.00015235933484117,0.000107964987381092,3.90879521083602e-05
"2022-11-21",0.00022598787289953,5.87719980182567e-05,8.96458908939444e-05,0.000640938839097372,0.000145056128330721,9.87033126782942e-05,3.77303492156878e-05
"2022-11-22",0.000217557711915604,6.15106760530304e-05,8.52415761921942e-05,0.000601671534516614,0.000140688112816295,0.000101583448942994,3.9023351578093e-05
"2022-11-23",0.000197865721860907,6.30005684915596e-05,7.94225268407574e-05,0.000554051468787706,0.000132173883838787,9.27469611869548e-05,3.65968030535249e-05
"2022-11-25",0.000175369725920813,6.06313155547516e-05,7.71773084601376e-05,0.000510173464389467,0.00013040345377386,8.49378579692081e-05,3.48628637234552e-05
"2022-11-28",0.000183447589318678,5.86773628017818e-05,8.37158375449862e-05,0.000487409157813384,0.000137086444348979,7.78194540738807e-05,3.37679123448722e-05
"2022-11-29",0.00016391731126302,5.57865295633009e-05,9.67063338618121e-05,0.000686800163994706,0.000143908966382628,7.99803031080248e-05,3.64867245602609e-05
"2022-11-30",0.000246029801391516,5.32634170280645e-05,0.000110462952403381,0.000679329393706387,0.000141267201422513,8.03863109637141e-05,3.61048812571113e-05
"2022-12-01",0.000217867219200303,5.35749599702615e-05,0.00010818379133561,0.000627542424206738,0.000132807926780542,8.3863220586629e-05,3.37815042190943e-05
"2022-12-02",0.000193083230847832,6.82045293416806e-05,0.000123690858700522,0.000577571305719189,0.000125095862124265,7.67764450140664e-05,3.3589624594954e-05
"2022-12-05",0.000208139563952167,6.40108994397832e-05,0.000118459882667474,0.000674587517399794,0.000117687636671436,7.05241886774165e-05,3.18362203278573e-05
"2022-12-06",0.00021115711856708,7.24094220727239e-05,0.000111508007461348,0.000625371880433333,0.000122518520331385,6.47916370582969e-05,3.01307023954599e-05
